review_priority,annotation_id,event,tweet_id,tweet_text,humaid_label,gpt4o_label,gpt4o_confidence,humaid_gpt4o_agree,researcher_first_pass,claude,gemini,grok,model_consensus_type,model_top_label,model_top_count,researcher_ambiguous,claude_ambiguous,gemini_ambiguous,grok_ambiguous,human_review_status,final_primary_label,review_action,review_notes
P3_model_split,AUDITV2_0086,canada_wildfires_2016,733348835393740800,"@flyPAL Hello Vancouver Office you havent answered our emails and phone calls, are you not even lifting a finger for YMM wildfire victims?",not_humanitarian,requests_or_urgent_needs,0.85,no,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,2_2_tie,,2,yes,yes,yes,no,pending,,,
P3_model_split,AUDITV2_0087,kaikoura_earthquake_2016,771471858218655744,Stay safe family 7.1 magnitude earthquake aint no joke,sympathy_and_support,caution_and_advice,0.85,no,sympathy_and_support,caution_and_advice,caution_and_advice,sympathy_and_support,2_2_tie,,2,yes,no,yes,yes,pending,,,
P3_model_split,AUDITV2_0092,hurricane_florence_2018,1041635869738840064,Sad to hear 11 people passed away during #HurricaneFlorerence. I send my thoughts and prayers to the victims families and friends #MondayThoughts #Monday #HurricaneFlorence2018 #HurricaneFlorerence #Hurricane #Florence #FlorenceNC #FlorenceSC #Weather #NC #SC #USA #US #RIP ὤF,sympathy_and_support,sympathy_and_support,0.95,yes,sympathy_and_support,injured_or_dead_people,sympathy_and_support,injured_or_dead_people,2_2_tie,,2,no,yes,yes,yes,pending,,,
P3_model_split,AUDITV2_0099,hurricane_harvey_2017,903487421425213441,"As of now death toll is up to 39. OUR HEARTS AND PRAYERS GO OUT TO THE PPL IN TEXAS, FOR THE HEROS WHO SAVED LIVES, AND THOSE WHO LOST LIVES",injured_or_dead_people,sympathy_and_support,0.95,no,sympathy_and_support,injured_or_dead_people,sympathy_and_support,injured_or_dead_people,2_2_tie,,2,no,yes,yes,yes,pending,,,
P3_model_split,AUDITV2_0100,hurricane_dorian_2019,1168366032773406720,@IamOnlyBetty Dorian is a category 5 and already done major damage to the Bahamas. They keep saying it’s gonna go around Florida and head straight to the Carolinas but the size of Dorian and the direction is going is saying otherwise,infrastructure_and_utility_damage,infrastructure_and_utility_damage,0.85,yes,infrastructure_and_utility_damage,infrastructure_and_utility_damage,other_relevant_information,caution_and_advice,2_1_1,infrastructure_and_utility_damage,2,yes,yes,yes,yes,pending,,,
P3_model_split,AUDITV2_0102,kerala_floods_2018,1034814514900783104,"Congress President @RahulGandhi met with victims of the #KeralaFloods at the Relief Camp set up at the Engineering College, Chengannur in Kerala. #RebuildingKerala",rescue_volunteering_or_donation_effort,sympathy_and_support,0.8,no,displaced_people_and_evacuations,displaced_people_and_evacuations,rescue_volunteering_or_donation_effort,sympathy_and_support,2_1_1,displaced_people_and_evacuations,2,yes,yes,yes,yes,pending,,,
P3_model_split,AUDITV2_0105,hurricane_dorian_2019,1168286722582622208,@realDonaldTrump @Lady1776 Please do whatever you can do to assist Bahamian Govt. They have been obliterated. They need our help. I dont know what will happen when Dorian gets to us but I see what it has already done. I pray for ALL!,requests_or_urgent_needs,requests_or_urgent_needs,0.85,yes,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,sympathy_and_support,requests_or_urgent_needs,2_1_1,requests_or_urgent_needs,2,no,yes,yes,yes,pending,,,
P3_model_split,AUDITV2_0108,cyclone_idai_2019,1109635821005619200,"The deafening silence by SADC Secretariat on Cyclone Idai that hit Mozambique, Zimbabwe and Malawi that left many dead and destroyed lots of property is shocking. By now The Secretariat could have convene to discuss interventions. Chairman Namibia is futile and sleeping !",injured_or_dead_people,other_relevant_information,0.8,no,injured_or_dead_people,rescue_volunteering_or_donation_effort,other_relevant_information,injured_or_dead_people,2_1_1,injured_or_dead_people,2,yes,yes,yes,yes,pending,,,
P3_model_split,AUDITV2_0115,canada_wildfires_2016,732630821186625536,"As we continue to support our employees &amp; those evacuated in the #ymmfire, share this article w/ others affected.",sympathy_and_support,displaced_people_and_evacuations,0.85,no,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,rescue_volunteering_or_donation_effort,sympathy_and_support,2_1_1,rescue_volunteering_or_donation_effort,2,yes,yes,yes,yes,pending,,,
P3_model_split,AUDITV2_0116,cyclone_idai_2019,1108682960180596736,"Aid workers widen search for Mozambique cyclone survivors, death",missing_or_found_people,rescue_volunteering_or_donation_effort,0.8,no,missing_or_found_people,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,injured_or_dead_people,2_1_1,rescue_volunteering_or_donation_effort,2,yes,yes,yes,yes,pending,,,
P3_model_split,AUDITV2_0117,hurricane_dorian_2019,1167655283910422528,"How is this possible, given the horrors we witnessed after Irma? Hundreds of Floridas nursing homes and elder care facilities still dont meet all of the requirements for emergency power plans under state law.",caution_and_advice,infrastructure_and_utility_damage,0.85,no,caution_and_advice,other_relevant_information,infrastructure_and_utility_damage,other_relevant_information,2_1_1,other_relevant_information,2,yes,yes,yes,yes,pending,,,
P3_model_split,AUDITV2_0129,hurricane_dorian_2019,1168211131250483202,Thank God it didn’t do as bad damage to my island this year as when Irma and Maria did. ὤFἿD #VISTRONG ἟B἞E,infrastructure_and_utility_damage,sympathy_and_support,0.85,no,sympathy_and_support,other_relevant_information,infrastructure_and_utility_damage,infrastructure_and_utility_damage,2_1_1,infrastructure_and_utility_damage,2,yes,yes,yes,yes,pending,,,
P3_model_split,AUDITV2_0135,hurricane_dorian_2019,1168306286657601536,#HurricaneDorian #DAT NEED HELP EVACUATING?  @reddogsusie @leighjalland @msmorgan1968 @EMluvsPibbles @samjarvis49 @Rehflocke @ChaliceGarden @Barbi_Twins @goode_hurt @BadProductionz @MY_BORDERCOLLIE @indigosky42 @Kiwi_CGFX @BCWildfireWkly @jr3597,displaced_people_and_evacuations,requests_or_urgent_needs,0.95,no,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,2_2_tie,,2,no,yes,no,yes,pending,,,
P3_model_split,AUDITV2_0138,kaikoura_earthquake_2016,798017873264283652,RT @Kiwiseabreeze: Save the #eqnz cows!,requests_or_urgent_needs,not_humanitarian,0.85,no,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,sympathy_and_support,rescue_volunteering_or_donation_effort,2_1_1,rescue_volunteering_or_donation_effort,2,yes,yes,yes,no,pending,,,
P3_model_split,AUDITV2_0148,hurricane_dorian_2019,1167511570777288711,"If you receive #SocialSecurity paper checks, #USPS will try to deliver checks in the affected hurricane areas early. Get up to date reports on service disruptions here:  #HurricaneDorian",caution_and_advice,other_relevant_information,0.85,no,caution_and_advice,infrastructure_and_utility_damage,other_relevant_information,other_relevant_information,2_1_1,other_relevant_information,2,no,yes,no,yes,pending,,,
P3_model_split,AUDITV2_0149,hurricane_florence_2018,1041992343228960768,From Evacuation to Devastation From Hurricane Florence:  via @YouTube,displaced_people_and_evacuations,displaced_people_and_evacuations,0.85,yes,displaced_people_and_evacuations,infrastructure_and_utility_damage,other_relevant_information,displaced_people_and_evacuations,2_1_1,displaced_people_and_evacuations,2,yes,yes,no,yes,pending,,,
P3_model_split,AUDITV2_0151,cyclone_idai_2019,1116217152531513344,Lessons from floods in 2015 helped #Malawi residents and aid groups act quickly to prepare for #CycloneIdai:  #preparedness @newhumanitarian,other_relevant_information,other_relevant_information,0.85,yes,caution_and_advice,caution_and_advice,other_relevant_information,other_relevant_information,2_2_tie,,2,yes,yes,no,yes,pending,,,
P3_model_split,AUDITV2_0155,hurricane_maria_2017,910567884719558656,Its going to take a lot more than thoughts and prayers to make this better,sympathy_and_support,sympathy_and_support,0.85,yes,other_relevant_information,other_relevant_information,sympathy_and_support,sympathy_and_support,2_2_tie,,2,yes,yes,yes,yes,pending,,,
P3_model_split,AUDITV2_0160,california_wildfires_2018,1065274364621393920,"In other space news, heres a little exclusive on how Californias Office of Emergency Services turned to @planetlabs for satellite imagery to help fight the Camp and Woolsey Fires",other_relevant_information,other_relevant_information,0.8,yes,rescue_volunteering_or_donation_effort,other_relevant_information,rescue_volunteering_or_donation_effort,other_relevant_information,2_2_tie,,2,no,yes,no,yes,pending,,,
P3_model_split,AUDITV2_0164,hurricane_florence_2018,1039897635027660800,"Hurricane Floyd in 99 smacked North Carolinas hog industry: 21,500 swine were killed and 50 waste lagoons overflowed. Hurricane Florence is poised to be far worse.",injured_or_dead_people,other_relevant_information,0.85,no,caution_and_advice,infrastructure_and_utility_damage,infrastructure_and_utility_damage,injured_or_dead_people,2_1_1,infrastructure_and_utility_damage,2,yes,yes,yes,yes,pending,,,
P3_model_split,AUDITV2_0173,hurricane_irma_2017,905598280767348736,"As similar as paths appear to be, big difference should be lower rain totals in NC from faster moving storm. #Irma #matthew killed 22 in NC",caution_and_advice,injured_or_dead_people,0.8,no,other_relevant_information,injured_or_dead_people,other_relevant_information,injured_or_dead_people,2_2_tie,,2,yes,yes,yes,yes,pending,,,
P3_model_split,AUDITV2_0175,hurricane_dorian_2019,1168331828085886976,"Im pretty bummed out. Hurricane Dorian is wiping out peoples homes in the Bahamas and leaving many dead. A climate crisis isnt the future, its the present. And nobody in power seems to give a damn or do anything about it.",sympathy_and_support,injured_or_dead_people,0.85,no,infrastructure_and_utility_damage,infrastructure_and_utility_damage,sympathy_and_support,injured_or_dead_people,2_1_1,infrastructure_and_utility_damage,2,yes,yes,yes,yes,pending,,,
P3_model_split,AUDITV2_0183,hurricane_maria_2017,914105803543597056,@realDonaldTrump thier are people dying because of Hurricane Maria and now because of you.Kids are going to bed hungry scared praying for the USA to help.,not_humanitarian,injured_or_dead_people,0.8,no,injured_or_dead_people,requests_or_urgent_needs,requests_or_urgent_needs,injured_or_dead_people,2_2_tie,,2,yes,yes,yes,yes,pending,,,
P3_model_split,AUDITV2_0188,hurricane_irma_2017,905462590016430080,"Yall forgot that mudslide in Sierra Leone that killed like 500 people and displaced 20,000 from their homes",injured_or_dead_people,displaced_people_and_evacuations,0.9,no,not_humanitarian,injured_or_dead_people,other_relevant_information,injured_or_dead_people,2_1_1,injured_or_dead_people,2,no,yes,yes,yes,pending,,,
P3_model_split,AUDITV2_0192,hurricane_harvey_2017,903391950316773377,"The damage done by #Harvey is mind boggling, but the people affected continue to persevere.",infrastructure_and_utility_damage,sympathy_and_support,0.85,no,infrastructure_and_utility_damage,infrastructure_and_utility_damage,sympathy_and_support,sympathy_and_support,2_2_tie,,2,yes,yes,yes,yes,pending,,,
P3_model_split,AUDITV2_0197,canada_wildfires_2016,728533519006355456,"RT @MikeOGlobal: Wind gusts are hampering efforts to fight the Fort McMurray wildfire, now 85,000 hectares in size. #ymmfire",caution_and_advice,other_relevant_information,0.9,no,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,other_relevant_information,other_relevant_information,2_2_tie,,2,yes,yes,yes,yes,pending,,,
P3_model_split,AUDITV2_0200,cyclone_idai_2019,1106925997117620229,There are more ambulances parked at Mugabe’s Residence Right now than the ones helping citizens affected by #CycloneIdai. That’s how useless Zimbabwean leadership is ὡE,rescue_volunteering_or_donation_effort,injured_or_dead_people,0.7,no,rescue_volunteering_or_donation_effort,other_relevant_information,rescue_volunteering_or_donation_effort,other_relevant_information,2_2_tie,,2,yes,yes,yes,yes,pending,,,
P3_model_split,AUDITV2_0217,hurricane_florence_2018,1041227837708165120,Please pray for the Victims of the storm! Already 12 are dead!,sympathy_and_support,injured_or_dead_people,0.95,no,sympathy_and_support,injured_or_dead_people,sympathy_and_support,injured_or_dead_people,2_2_tie,,2,no,yes,yes,yes,pending,,,
P3_model_split,AUDITV2_0224,canada_wildfires_2016,729409342735290373,"Yes, applauding destruction of personal property for your ends continues to be a smart way to go. #yymfire #Cdnpoli",infrastructure_and_utility_damage,not_humanitarian,0.95,no,infrastructure_and_utility_damage,other_relevant_information,not_humanitarian,sympathy_and_support,all_different,,1,yes,yes,no,no,pending,,,
P3_model_split,AUDITV2_0225,hurricane_dorian_2019,1168370496024563713,RT @KyleWJCL: #hurricanedorian UPDATE: Coastal evacuations starting at NOON.,displaced_people_and_evacuations,displaced_people_and_evacuations,0.95,yes,displaced_people_and_evacuations,caution_and_advice,displaced_people_and_evacuations,infrastructure_and_utility_damage,2_1_1,displaced_people_and_evacuations,2,no,yes,yes,no,pending,,,
P3_model_split,AUDITV2_0226,hurricane_dorian_2019,1167553581450502146,"As Hurricane Dorian churns toward the U.S., @DHSMcAleenan and @DHSgov plan to divert hurricane relief funds toward border detentions and deportation. Do they know how irresponsible that is?",not_humanitarian,other_relevant_information,0.85,no,other_relevant_information,other_relevant_information,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,2_1_1,other_relevant_information,2,yes,yes,yes,no,pending,,,
P3_model_split,AUDITV2_0230,california_wildfires_2018,1061223529817853952,"@datgirlwholived If you build your million dollar home on a hill surrounded by trees in very dry California, where tens of millions of illegal aliens are sucking up the badly needed water, you shouldnt be surprised when a fast moving wild fire comes through, and burns the shit to the ground!",other_relevant_information,not_humanitarian,0.95,no,infrastructure_and_utility_damage,not_humanitarian,not_humanitarian,other_relevant_information,2_1_1,not_humanitarian,2,yes,yes,no,no,pending,,,
P3_model_split,AUDITV2_0236,hurricane_florence_2018,1041606808434089984,"Black citizens in hurricane affected areas, exercise your second amendment rights against anti-Black terrorists who are trying to use the Hurricane Florence disaster as an opportunity to racially cleanse” those areas",not_humanitarian,not_humanitarian,0.85,yes,caution_and_advice,other_relevant_information,not_humanitarian,caution_and_advice,2_1_1,caution_and_advice,2,yes,yes,yes,yes,pending,,,
